episode_id,predicted_task,instruction
episode789,scan_object,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the curved black scanner with trigger, then pick the tea box, and use the curved black scanner with trigger to scan the tea box"
episode790,stamp_seal,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the light beige ridged handle seal on Silver"
episode791,stack_blocks_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Bring red block, green block, and blue block to the center using the left arm, the right arm, and the left arm. Stack green block on red block."
episode792,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Slide open the light wood top cabinet's drawer and set the lightweight phone inside."
episode793,turn_switch,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Trigger the tiny matte beige toggle switch using the right arm"
episode794,move_stapler_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the stapler with rounded edges with the left arm and place it on Magenta mat"
episode795,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the shiny green toycar, drop in the brown basket with woven ridges, and move the brown basket with woven ridges."
episode796,click_bell,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Press the specified top area of the bell with protruding knob."
episode797,place_can_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to grab the smooth red can and place in the basket with arched black grip, lift the basket with arched black grip with another arm."
episode798,handover_mic,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Secure the microphone with textured metal head using one arm and transfer it."
episode799,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Open the rectangular cabinet's drawer and move the playingcards storage box into it."
episode800,place_can_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to grab the red beverage can with curved top and place in the plastic basket, lift the plastic basket with another arm."
episode801,stack_bowls_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Hold the dark inside bowl light blue outside, place them one after another."
episode802,place_shoe,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick up the shoe with lace-up front from the table and set it on the mat"
episode803,place_shoe,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the classic sneaker design shoe using the right arm and drop it on the mat"
episode804,adjust_bottle,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the narrow-necked bottle and lift it into a head-up position"
episode805,stack_blocks_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set red block in the center, then position green block on top of it."
episode806,handover_block,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the red block, hand it over, and place it properly."
episode807,place_bread_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the bread with warm golden color and the bread with rounded corners quickly and drop them into the medium-sized rectangular breadbasket."
episode808,stack_bowls_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use arms to place each the glazed bowl with curved sides atop the previous one."
episode809,turn_switch,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Engage the red and black switch using the left arm."
episode810,stack_bowls_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the medium-sized bowl for holding food down, then add the dark inside bowl light blue outside over it."
episode811,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Put the compact teal toycar in the basket with arched black grip, then move the basket with arched black grip away slightly."
episode812,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Open the cabinet with gray sides's drawer and move the multi-colored cube into it."
episode813,stack_blocks_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Transfer red block, green block, and blue block to the center, arranging blue block on top of green block and green block on red block with the left arm, the right arm, the right arm."
episode814,put_bottles_dustbin,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the yellow bottle with smooth texture, put it in the black and white trash holder, follow by moving the smooth transparent plastic bottle and the red-labeled soda bottle there too."
episode815,stack_bowls_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Place the first the dark inside bowl light blue outside down, then stack the remaining two."
episode816,place_object_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Place the blue toycar precisely on top of the hollow black displaystand."
episode817,click_bell,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Tap the top center of the bell with metallic top and plastic base."
episode818,place_shoe,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the shoe with curved sole up from the table and drop it directly on the mat"
episode819,scan_object,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Hold the handheld scanner, grab the golden tea box, then scan the golden tea box using the handheld scanner."
episode820,adjust_bottle,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the red-capped bottle and lift it into a head-up position"
episode821,place_dual_shoes,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lay down two the shoe for walking in the shoe-box with Nike printed logo, tips oriented left."
episode822,move_can_pot,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Take the white plastic lid sauce can with the left arm, place it near the gray cylindrical metal kitchenpot"
episode823,place_container_plate,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move the container with the ceramic bowl to the dish plate."
episode824,place_bread_skillet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to pick the golden crusted bread slice and place it into the solid dark-colored round pan."
episode825,stamp_seal,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm, take the seal with vertical textured grip, and apply to Black."
episode826,pick_diverse_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab and lift the narrow-necked bottle, then lift the medium green bottle with capped neck next."
episode827,pick_dual_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use each arm to hold the smooth bottle with red lid and the bottle with rounded neck."
episode828,blocks_ranking_size,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Shift large block, medium block, and small block to the table's center and sort by size."
episode829,place_fan,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the smooth compact fan, place it on the Gray mat, and ensure it's facing the robot."
episode830,stack_bowls_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the blue bowl with slightly rounded base down, then add the glazed bowl with curved sides over it."
episode831,place_object_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the compact tabletop bell up and place on the matte black displaystand"
episode832,rotate_qrcode,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Catch and lift the beige paymentsign, then turn it to show the QR code."
episode833,stack_bowls_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set down the curved bowl light blue shade and drop the medium-sized bowl for holding food on top."
episode834,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the play car in teal and white using the left arm, drop it in the wooden basket with curved handle, then push the wooden basket with curved handle via the right arm."
episode835,grab_roller,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grip the light brown roller firmly with arms."
episode836,click_bell,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Direct the right arm to touch the simple hand bell with black stand's top."
episode837,blocks_ranking_rgb,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to grab red block, set it on the left, follow with the right arm for green block, and end with the left arm for blue block."
episode838,put_bottles_dustbin,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use arms to pick the smooth yellow bottle with ridged cap, the smooth transparent plastic bottle, the bottle with curved body shape, and place them one by one in the plastic dustbin."
episode839,click_alarmclock,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the left arm to press the central button on the lightweight plastic alarm-clock."
episode840,place_can_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the metallic can with rounded edges, place it in the plastic basket, and raise the plastic basket."
episode841,place_cans_plasticbox,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move the red can into the medium box with angled sides, then pick and drop the green red metallic soda can into the same box."
episode842,grab_roller,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Take both arms to grasp the roller with smooth texture."
episode843,stack_blocks_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Stack blue block over green block and green block over red block after moving all blocks to the center."
episode844,stack_bowls_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Stack the the bowl with brown outer rim sequentially using your arms."
episode845,place_a2b_left,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Shift the small dark cleaning soap leftward to the side of the smooth cube with twisting blocks"
episode846,place_empty_cup,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the arm to position the cylindrical light blue cup on the coaster with circular shape."
episode847,place_a2b_right,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Place the pink toycar using the right arm at the light gray rectangular cleaning soap's right"
episode848,place_empty_cup,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the arm to put the smooth blue drinking cup onto the flat round wooden coaster."
episode849,put_bottles_dustbin,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use arms to move the bottle with small ridged green cap, the medium-sized water bottle, and the black bottle with red label into the black and white trash holder."
episode850,move_pillbottle_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the medium-sized white cylindrical container down on the pad after picking it."
episode851,place_container_plate,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Position the container using the white cup onto the medium plate for food."
episode852,stamp_seal,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the hand-sized rectangular brown seal and press Orange"
episode853,put_bottles_dustbin,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the cylindrical yellow bottle for holding liquids, the cylindrical bottle, and the red bottle, dropping each into the medium black garbage container sequentially."
episode854,move_can_pot,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the brown top white sauce can up and carefully position it beside the cylindrical kitchenpot"
episode855,turn_switch,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Press the gray switch with black buttons using robotic control"
episode856,move_pillbottle_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the smooth plastic bottle with teal accents carefully and drop it on pad"
episode857,grab_roller,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use arms to hold the light brown wooden roller tightly."
episode858,place_bread_skillet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to place the bread with warm golden color into the heavy black cooking skillet"
episode859,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Put the small playingcards container in the basket with handle and pull the basket with handle away."
episode860,place_a2b_left,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the angled rectangular light brown coffee-box to the left of the small desk bell for tapping"
episode861,place_can_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the left arm to grab the red green beverage can, put it into the medium yellow basket with slots, and lift the medium yellow basket with slots with another arm."
episode862,place_object_scale,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the smooth plastic mouse and lay it down gently onto the small rectangular electronicscale"
episode863,hanging_mug,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the mug with side handle, rotate it, put it down in the table's center, then hang it onto the dark gray rack."
episode864,open_laptop,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to open the compact silver laptop"
episode865,place_shoe,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to grab the the shoe with black accents and put it on the mat"
episode866,place_empty_cup,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Align the medium-sized plastic blue cup and set it down on the light gray round grainy coaster"
episode867,hanging_mug,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the light brown mug, turn it, put it in the center, and transfer it to the rack with two rods sticking out."
episode868,blocks_ranking_size,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Place large block, medium block, and small block at the center and sort them from largest to smallest."
episode869,move_pillbottle_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the compact plastic bottle with screw cap and set it on the pad"
episode870,place_a2b_left,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to With the right arm, place the slanted rectangular soap left of the woodenblock with recessed area"
episode871,open_laptop,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pull the metallic laptop open with the right arm."
episode872,scan_object,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Hold the tea-box with rectangular edges with one hand, grab the scanner with curved handle with the other, and scan the tea-box with rectangular edges."
episode873,turn_switch,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Operate the left arm to engage the rectangular switch with smooth surface"
episode874,shake_bottle,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the yellow-capped plastic bottle using the left arm, then shake."
episode875,lift_pot,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Hold and raise the round kitchenpot with handles together"
episode876,blocks_ranking_rgb,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Using the left arm, the left arm, and the right arm, align red block, green block, and blue block in a row from left to right."
episode877,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Open the storage cabinet's drawer and carefully drop the box with cards inside into it."
episode878,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Open the storage cabinet's drawer and carefully drop the rubikscube with yellow and orange squares into it."
episode879,shake_bottle_horizontally,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to hold the smooth orange bottle and shake it sideways."
episode880,open_laptop,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the portable folding Toshiba laptop lid completely."
episode881,place_phone_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Take the metal and glass black phone to the green plastic holder."
episode882,lift_pot,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use both arms to raise the cylindrical kitchenpot"
episode883,place_dual_shoes,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab both the shoe for everyday wear and put them into the medium orange box with smooth surface, tips left."
episode884,place_phone_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move the compact phone onto the green phone rack."
episode885,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Take the small toycar for kids play, put the small toycar for kids play into the rectangular yellow basket, shift the rectangular yellow basket."
episode886,move_pillbottle_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Set the bottle with white label and cap on pad after lifting it with the right arm"
episode887,pick_dual_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Catch the medium dark brown bottle in one arm, the handheld green bottle in the other."
episode888,place_bread_skillet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Place the golden crusted bread slice from the table into the metal skillet"
episode889,handover_block,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the left arm to grab the red block, hand it to the right arm, and place it on the blue pad."
episode890,turn_switch,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Click the gray base with black buttons using automated tools"
episode891,press_stapler,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use your the right arm to press the stapler the red stapler."
episode892,place_container_plate,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the dark ribbed plastic drinking cup to place the container onto the flat ceramic plate with smooth texture."
episode893,handover_block,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the left arm to pick up the red block and transfer it to the right arm before placing it on the blue pad."
episode894,stack_blocks_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move red block to the center using the right arm, then stack green block on red block using the left arm."
episode895,place_mouse_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the mouse with scroll wheel in center with the left arm and place it on the Cyan mat."
episode896,blocks_ranking_size,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Transfer large block, medium block, small block to the center, aligning from largest to smallest."
episode897,place_object_scale,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Using the right arm, grab the brown-bottomed bell and place on the electronicscale with black display screen"
episode898,place_object_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the stapler with silver inner plates with the right arm and move to the simple black displaystand"
episode899,stamp_seal,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the yellow stamping tool and press down on Orange"
episode900,move_pillbottle_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move the plastic bottle with ridged white cap to the pad and let it rest there"
episode901,place_object_stand,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the mouse with curved ergonomic shape using the left arm and place it on the angled black smooth displaystand"
episode902,hanging_mug,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the hand-sized ceramic cylindrical mug from the table, turn it, put it down in the middle, then hang it onto the metallic angular rack with rod pair."
episode903,pick_diverse_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Hold onto the orange bottle with bold labeling and then get the smooth brown bottle with green label."
episode904,pick_dual_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Let each arm grab either the yellow bottle or the dark brown bottle with a squared body."
episode905,handover_block,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick up and handover the red block."
episode906,pick_diverse_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Catch the red bottle with narrow neck, grab the white-capped brown cylindrical bottle next."
episode907,shake_bottle,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the round-bottom bottle with white cap and shake it steadily."
episode908,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use one arm to place the box with cards inside in the wooden basket with curved handle."
episode909,place_bread_skillet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the golden bread loaf with the right arm and place in the medium-sized frying skillet"
episode910,stack_bowls_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm for the curved bowl light blue shade, place it, and stack the small bowl with brown edge with the right arm."
episode911,stack_bowls_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Grab the curved bowl light blue shade, set it down, then place the rounded bowl with light blue color over it."
episode912,click_bell,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the left arm to touch the simple hand bell with black stand's top center."
episode913,stack_blocks_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Shift red block, green block, and blue block to the center using the right arm, the left arm, the right arm, then pile blue block on green block, green block on red block."
episode914,stamp_seal,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the right arm to lift the decorative brown stamping seal, then stamp Silver."
episode915,shake_bottle_horizontally,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick the ridged orange bottle with grooves, then shake it horizontally."
episode916,click_alarmclock,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Activate the small clock with rounded edges by pressing the top button"
episode917,move_playingcard_away,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Move the rectangle-shaped cards box away from its position on the table."
episode918,put_object_cabinet,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Open the storage cabinet's drawer first, then place the palm-sized rectangular soap inside."
episode919,lift_pot,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Raise the gray cylindrical metal kitchenpot steadily using arms"
episode920,place_object_scale,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Transport the blue bell to the electronicscale with metallic dial and put it there."
episode921,blocks_ranking_rgb,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Start by grabbing red block, place it on the leftmost side. Next, position green block beside red block, and finally set blue block to the right of green block."
episode922,blocks_ranking_size,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick large block, medium block, and small block sequentially and move them to the center."
episode923,place_shoe,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the the smooth leather shoe from the table and place it onto the mat"
episode924,handover_mic,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use one hand to grab the mesh-patterned microphone head and pass it."
episode925,place_empty_cup,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Use the arm to position the medium blue cylindrical cup onto the wooden coaster."
episode926,pick_diverse_bottles,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Secure the smooth plastic bottle and the plastic bottle in succession."
episode927,stack_blocks_three,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Position red block, green block, and blue block in the center and stack blue block on green block, followed by green block on red block."
episode928,stack_blocks_two,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Position red block and green block at the center, then stack green block on red block."
episode929,place_mouse_pad,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Pick up the mouse with curved top and set it on the Blue colored mat."
episode930,place_object_basket,"In a fixed robotic workspace, generate a rigid, physically consistent embodied robotic arm. The arm maintains high stability with no deformation and enters the frame to Lift the toycar with glossy finish using the left arm, drop it in the brown basket with woven ridges, then push the brown basket with woven ridges via the right arm."
